user_id,default_flag,age,sex,number_dependents,month_salary,total_loan,sum_real_estate,sum_others,more_90_days_overdue,using_lines_not_secured_personal_assets,number_times_delayed_payment_loan_30_59_days,debt_ratio
17801,0,45,F,1,4166,13,2,11,0,0.619724178,3,0.557715383
18951,0,64,M,0,583,13,2,11,0,0.049959428,0,4.13869863
3204,0,50,F,2,7886,13,2,11,0,0.076383209,0,0.599340687
6560,0,41,M,2,12000,13,2,11,0,0.074677757,1,0.332972252
9353,0,61,F,2,5800,13,2,11,0,0.015278769,0,0.315807619
10315,0,33,M,3,8502,13,2,11,0,0.632149328,1,0.508996825
15345,0,59,M,1,4700,13,2,11,0,0.850007853,0,0.52754733
16696,0,62,F,0,4530,13,2,11,1,0.918630086,1,0.984992275
16839,0,68,F,0,10833,13,2,11,0,0.006947939,0,0.226509138
20236,0,54,F,1,7000,13,2,11,0,0.449468596,0,0.299100129
24611,0,59,M,0,8000,13,2,11,0,0.54635461,0,0.373578303
26882,0,57,M,1,9622,13,2,11,0,0.026686906,0,0.326925075
31389,0,55,M,1,11500,13,2,11,0,0.024120228,0,0.219372229
35819,0,48,F,1,12526,13,2,11,0,0.38380789,0,0.364572523
10818,0,50,F,2,4300,13,2,11,0,0.313242373,0,1.119507091
12105,0,46,M,3,11301,13,2,11,0,0.705444228,0,0.61484693
13954,0,59,M,1,4500,13,2,11,0,0.070423411,0,0.505887581
16464,0,69,F,0,4725,13,2,11,0,0.410524457,0,0.819932289
17158,0,67,F,1,20833,13,2,11,0,0.537055098,0,0.437026015
17399,0,39,F,1,7291,13,2,11,0,0.082461169,0,0.338590236
17639,0,43,F,0,8532,13,2,11,0,0.598464566,2,0.674440408
21226,0,53,F,1,4000,13,2,11,0,0.182946573,0,0.817295676
25395,0,51,M,2,10856,13,2,11,0,0.275567269,0,0.41650548
30345,0,38,M,1,3425,13,2,11,0,0.960742818,0,0.713076474
30650,0,78,F,0,6200,13,2,11,0,0.482793879,0,0.788098694
32426,0,64,F,1,4200,13,2,11,0,0.021524819,0,0.339204951
16668,0,76,M,1,6500,13,2,11,0,0.410334313,0,0.484233195
22208,0,50,M,3,8333,13,2,11,0,0.386176897,0,0.907727382
24036,0,46,F,0,6200,13,2,11,0,0.896475991,0,0.574907273
29245,0,33,M,4,8000,13,2,11,0,0.393782809,0,0.697162855
1465,0,52,M,2,1200,13,2,11,0,0.263515444,0,2.825145712
2280,0,61,M,2,15000,13,2,11,0,0.095224536,0,0.178121459
4866,0,55,F,1,9660,13,2,11,0,0.131628946,0,0.373770831
6169,0,56,M,0,8000,13,2,11,0,0.236610975,0,0.418197725
16303,0,47,M,3,6600,13,2,11,0,0.801000661,0,0.590516588
16645,0,65,M,1,3893,13,2,11,0,0.5031118,0,0.995377504
20333,0,42,F,2,2500,13,2,11,0,0.530787557,0,0.891243503
25969,0,57,M,2,15000,13,2,11,0,0.082929255,0,0.224118392
2407,0,49,M,3,8467,13,2,11,0,0.005041773,0,0.275862069
8012,0,58,M,0,6574,13,2,11,0,0.472444648,0,0.72608365
9425,0,35,M,1,8429,13,2,11,0,0.603540339,0,0.396797153
10110,0,52,F,2,18900,13,2,11,0,0.997834969,1,0.48854558
26155,0,52,M,1,6300,13,2,11,0,0.484660492,2,0.87795588
31564,0,53,F,0,6146,13,2,11,0,0.0,0,0.34097934
33303,0,63,M,0,14666,13,2,11,0,0.06258665,1,0.495056931
3097,0,67,M,3,6666,13,2,11,0,0.068769134,0,0.291585421
6153,0,49,F,0,5174,13,2,11,0,0.894148039,1,0.60173913
10387,0,61,M,0,5054,13,2,11,0,0.103781132,0,0.867655786
14573,0,43,F,2,10600,13,2,11,0,0.796000088,1,0.600037732
15964,0,36,F,1,2500,13,2,11,0,0.06041171,0,0.992003199
17270,0,60,F,0,4436,13,2,11,0,0.273465892,0,0.45661483
20586,0,48,F,0,7189,13,2,11,0,0.609775561,0,1.062030598
22632,0,54,M,2,5950,13,2,11,0,0.074715156,0,0.505293228
4151,0,71,M,0,5866,13,2,11,0,0.004956378,0,0.521220385
6561,0,55,F,0,2880,13,2,11,0,0.184060497,1,0.664699757
12985,0,62,M,0,3000,13,2,11,0,0.009728044,0,0.842385871
14721,0,50,F,4,23500,13,2,11,0,0.198570448,0,0.437981362
19207,0,62,M,3,7100,13,2,11,0,0.303293188,0,0.488100268
933,0,75,F,1,18600,13,2,11,0,0.14344422,0,0.257297995
6645,0,29,M,0,4000,13,2,11,0,0.971199211,0,0.516870782
7804,0,53,F,3,6525,13,2,11,0,0.031041263,0,0.265553172
18201,0,58,F,1,12250,13,2,11,0,0.127340328,0,0.284303322
20017,0,53,M,2,9826,13,2,11,0,0.768199472,0,0.356263356
30809,0,35,M,1,6770,13,2,11,0,0.980089466,0,0.447496677
33373,0,29,F,1,4583,13,2,11,0,0.102227579,0,0.441317627
2873,0,56,F,0,8600,13,2,11,0,0.445391021,0,0.362748518
4121,0,43,F,0,3333,13,2,11,0,0.022652239,0,0.527594481
7840,0,39,M,3,13750,13,2,11,0,0.521173526,1,0.345356701
16869,0,38,M,2,7250,13,2,11,0,0.263177006,0,0.685698524
21833,0,57,F,3,10000,13,2,11,0,0.012660784,0,15.56214379
22545,0,58,M,3,3000,13,2,11,0,0.092900537,0,1.024991669
22788,0,43,M,0,6250,13,2,11,0,0.154383329,0,0.491441369
29597,0,49,M,0,8566,13,2,11,0,0.956832209,0,0.706314929
3117,0,55,M,1,8050,13,2,11,0,1.015152288,4,0.473978388
5655,0,63,M,1,15400,13,2,11,0,0.352216176,0,0.193753652
7547,0,48,M,0,7845,13,2,11,0,0.424341023,1,0.344889115
11979,0,54,F,0,2500,13,2,11,0,0.012874949,0,0.663734506
18250,0,46,F,0,16000,13,2,11,0,0.024261165,0,0.194737829
19409,0,62,M,0,6064,13,2,11,0,0.673917276,1,1.011871393
23457,0,56,M,1,2100,13,2,11,0,0.546897071,0,1.292717753
27293,0,63,F,0,3990,13,2,11,0,0.007256317,0,0.365572538
14616,0,61,F,0,5500,13,2,11,0,0.11840277,0,0.572259589
16980,0,60,M,0,4261,13,2,11,0,0.080648329,0,0.469263257
26281,0,63,F,3,14250,13,2,11,0,0.006962791,0,0.323696583
29052,0,63,M,0,18916,13,2,11,0,0.003066872,0,0.256171697
1599,0,66,F,0,4250,13,2,11,0,0.078427016,0,0.546930134
4980,0,59,M,0,6166,13,2,11,0,0.152350583,0,0.564455975
6331,0,52,M,0,13414,13,2,11,0,0.210965882,0,0.280805069
17099,0,54,F,1,5906,13,2,11,0,0.175587422,0,0.492297274
19388,0,54,M,1,8151,13,2,11,0,0.213345123,0,0.536800785
21127,0,66,M,1,7750,13,2,11,0,0.271618498,0,0.387562895
5354,0,52,M,0,4200,13,2,11,0,0.247405531,0,0.415853368
5705,0,53,M,0,9965,13,2,11,2,0.762170963,1,0.541139876
10267,0,46,M,0,5394,13,2,11,0,0.012528562,0,0.143280816
14021,0,43,F,0,3342,13,2,11,0,0.97877543,0,0.890816632
16627,0,53,M,5,14500,13,2,11,0,0.030285653,0,0.234811392
20273,0,49,F,2,9166,13,2,11,0,0.133901064,0,0.433947856
31079,0,39,F,0,8300,13,2,11,0,0.160903748,1,0.220696302
3709,0,51,M,1,5250,13,2,11,0,0.161383586,0,0.7270996
10974,0,52,M,1,8579,13,2,11,0,0.50302793,0,0.556410256
13909,0,57,M,0,5133,13,2,11,0,0.0,0,0.609855863
15878,0,56,F,0,8166,13,2,11,0,0.115325176,0,0.447777642
18324,0,45,F,0,4800,13,2,11,0,0.059679264,0,0.473859613
20313,0,59,F,0,4745,13,2,11,0,0.65027024,0,0.805941846
27034,0,57,M,2,12833,13,2,11,0,0.00032383,0,0.309880006
29681,0,60,F,0,17500,13,2,11,0,0.038170468,0,0.327638421
33457,0,56,M,1,14367,13,2,11,0,0.187471155,0,0.457614143
34477,0,46,M,1,13500,13,2,11,0,0.00201,0,0.231316199
34866,0,58,F,2,8700,13,2,11,0,0.022531436,0,0.209746006
35992,0,51,M,0,4000,13,2,11,0,0.452344396,0,0.766308423
174,1,51,M,1,24020,13,2,11,1,0.859196167,2,0.142791724
10413,0,56,F,0,14916,13,2,11,0,0.288571342,0,0.58771871
12990,0,46,F,2,5640,13,2,11,0,0.590288807,3,0.806771849
13823,0,62,M,1,2900,13,2,11,0,0.123126515,0,0.419510514
22925,0,42,M,3,7583,13,2,11,0,0.042296246,0,0.268591772
29349,0,69,M,1,6832,13,2,11,0,0.47850324,4,0.139177521
33547,0,55,M,3,12466,13,2,11,0,0.04215105,0,0.264859228
34740,0,43,M,0,5384,13,2,11,0,0.176508416,0,0.446425255
1383,0,37,M,3,6300,13,2,11,0,0.488430511,0,0.678939851
2723,0,36,M,2,13334,13,2,11,0,0.169913395,0,0.262017248
11067,0,66,M,0,2550,13,2,11,0,0.139172166,0,1.624460996
11844,0,45,F,0,11483,13,2,11,0,0.190647251,0,0.307210031
13183,0,48,M,0,3400,13,2,11,0,0.081194324,0,0.383122611
14628,0,52,M,4,9190,13,2,11,0,0.955758386,0,0.24948319
20704,0,48,F,2,2200,13,2,11,0,0.25605475,1,1.169468423
25702,0,41,M,0,7141,13,2,11,0,0.358502117,0,0.52408289
27684,0,37,F,2,5000,13,2,11,0,0.072283837,0,0.358528294
4547,0,41,M,2,3050,13,2,11,0,0.487725614,0,0.465748935
5492,0,46,M,1,6300,13,2,11,0,0.006481922,0,0.183304237
6588,0,39,M,1,8450,13,2,11,0,0.767891177,2,0.322447048
8741,0,58,F,1,12333,13,2,11,0,0.214938564,0,0.326171558
13003,0,61,M,0,5690,13,2,11,0,0.578269597,0,0.203479178
13042,0,46,M,0,10000,13,2,11,0,0.07438624,2,0.210278972
25858,0,61,F,0,6250,13,2,11,0,0.227562428,1,0.513517837
26459,0,36,F,3,8380,13,2,11,0,0.928298335,1,0.581434196
29836,0,67,F,1,16786,13,2,11,0,0.593139127,0,0.30809555
30324,0,68,F,0,4166,13,2,11,0,0.038711955,0,0.38012959
34623,0,54,M,1,6496,13,2,11,0,0.055029363,0,0.332461136
34793,0,61,F,2,15500,13,2,11,0,0.72384777,0,0.451583769
1022,0,60,M,0,7067,13,2,11,0,0.773516895,0,0.692982456
10569,0,50,M,4,8200,13,2,11,0,0.26318282,1,0.512986221
18185,0,44,M,0,6304,13,2,11,0,0.23678074,0,0.713084853
19330,0,47,F,2,8333,13,2,11,0,0.000568461,0,0.400767939
25100,0,48,M,1,7300,13,2,11,0,0.099751615,0,0.315436242
33027,0,65,M,0,6848,13,2,11,0,0.013026317,0,0.34282377
8943,0,58,M,0,10232,13,2,11,0,0.338183824,0,0.187921431
11465,0,69,M,0,5300,13,2,11,0,0.341612492,0,0.280135823
20561,0,61,F,2,7083,13,2,11,0,0.101642504,0,0.347120271
27102,0,59,M,0,5630,13,2,11,0,0.170750655,0,0.295507015
27549,0,59,M,0,7900,13,2,11,0,0.001554136,0,0.116187824
33113,0,31,F,0,8200,13,2,11,0,0.0,0,0.250335325
9697,1,36,M,2,450,13,2,11,1,0.931285633,4,9.184035477
20278,0,76,F,1,4083,13,2,11,0,0.132457336,0,0.49877571
21671,0,35,M,3,12600,13,2,11,0,0.753513602,0,0.425839219
34884,0,48,F,9,11400,13,2,11,0,0.127706422,0,0.290237698
35333,0,49,F,1,6666,13,2,11,0,0.046221474,0,0.294585271
10042,0,60,M,2,9920,13,2,11,0,0.035629338,0,0.537849007
21402,0,84,M,0,1000,13,2,11,0,0.031568745,0,1.207792208
23974,0,57,M,0,2500,13,2,11,0,0.009199947,0,1.444622151
32411,0,45,M,0,12500,13,2,11,0,0.392825651,1,0.355171586
524,0,33,F,3,7250,13,2,11,0,0.629281153,1,0.472624466
6255,0,47,M,0,3583,13,2,11,0,0.002769599,1,0.859375
10420,0,57,M,1,6900,13,2,11,0,0.37684518,0,0.559049413
15946,0,71,F,1,16578,13,2,11,0,0.060490977,1,0.16122806
18467,0,61,M,0,3720,13,2,11,0,0.065474965,0,0.658962644
6109,0,39,M,2,5100,13,2,11,0,0.380196134,0,0.452068222
7061,0,48,F,1,13750,13,2,11,0,0.414526011,0,0.252708894
13519,0,53,F,0,6377,13,2,11,0,0.096159643,0,0.317654437
17378,0,68,F,0,3800,13,2,11,0,0.000927509,0,0.410155222
22505,0,52,M,3,11083,13,2,11,0,0.282728757,0,0.470407795
24665,0,70,M,0,4056,13,2,11,0,0.028943794,0,0.573330047
31911,0,53,M,1,7000,13,2,11,0,0.04405331,0,0.491358377
34698,0,45,F,1,9800,13,2,11,0,0.855393076,1,0.322722171
3359,0,71,F,0,2500,13,2,11,0,0.87111793,0,1.183526589
3676,0,56,F,1,5833,13,2,11,0,0.006063257,1,0.404696606
7870,0,62,F,0,5300,13,2,11,0,0.110680742,0,0.408790794
8041,0,48,F,1,4750,13,2,11,0,0.791478111,1,0.942117449
9067,0,50,M,1,3338,13,2,11,0,0.057744282,0,0.793650794
12426,0,51,F,2,9000,13,2,11,0,0.003895752,0,0.222753027
14200,0,61,M,1,14183,13,2,11,0,0.763788075,0,0.343767625
22999,0,35,F,0,4501,13,2,11,0,0.01847515,0,0.734340293
26912,0,69,M,0,3300,13,2,11,1,0.018108432,0,1.415631627
27577,0,44,M,0,5833,13,2,11,0,0.215792204,2,0.396640384
30086,0,51,F,3,3586,13,2,11,0,0.158558665,1,0.822414274
31627,0,86,M,1,5001,13,2,11,0,0.059747876,0,0.220311875
34229,0,46,M,0,2000,13,2,11,0,0.062214033,0,1.022488756
75,0,46,M,1,12040,13,2,11,0,0.851882962,1,0.378373889
4279,0,62,F,0,4100,13,2,11,0,0.038941112,0,0.350402341
13414,0,47,M,2,5500,13,2,11,0,0.006467787,0,0.479912743
16967,0,62,M,0,8000,13,2,11,0,0.229887021,0,0.449318835
24635,0,46,M,0,4000,13,2,11,0,0.025397572,0,0.59460135
26185,0,55,M,2,9041,13,2,11,0,0.041969947,0,0.357111259
28155,0,50,M,2,2951,13,2,11,0,0.003318419,0,0.828929539
29971,0,29,M,0,1200,13,2,11,0,0.030792042,0,1.561199001
30368,0,58,M,0,7160,13,2,11,0,0.111521037,0,0.089233347
30423,0,57,M,2,25000,13,2,11,0,0.410541529,1,0.117875285
35761,0,57,F,1,10000,13,2,11,0,0.636683214,0,0.392760724
1858,0,44,F,0,6799,13,2,11,0,0.134074637,0,0.445294118
10617,0,30,M,0,5000,13,2,11,0,0.0,1,0.678464307
11900,0,71,M,0,5000,13,2,11,0,0.031499114,1,0.444311138
20632,0,62,M,0,3250,13,2,11,0,0.049765368,0,0.811750231
21746,0,33,F,0,5400,13,2,11,0,0.118681371,0,0.227365303
24210,0,49,F,3,9823,13,2,11,0,0.137027643,1,0.404417752
24516,0,36,F,0,7083,13,2,11,0,0.068227523,0,0.818040655
33343,0,49,M,2,4800,13,2,11,0,0.027366756,1,0.308477401
2918,0,42,F,3,6250,13,2,11,0,0.0,0,1.544712846
6663,0,68,M,0,2166,13,2,11,0,0.391240411,0,2.693124135
8878,0,54,F,3,6200,13,2,11,0,0.016507698,0,0.268827608
10550,0,52,F,1,13500,13,2,11,0,0.104224584,0,0.198355677
23386,0,65,F,0,4200,13,2,11,0,0.049494278,0,0.243037372
26471,0,34,M,0,5833,13,2,11,0,0.083800531,0,0.560850189
27079,0,57,F,1,17500,13,2,11,0,0.700006493,0,0.327124164
27633,1,48,F,2,4800,13,2,11,0,1.014492754,1,0.685065611
28272,0,36,M,0,12381,13,2,11,0,0.564183835,0,0.30964303
28647,1,36,M,2,3750,13,2,11,2,0.9999999,5,0.88616369
32496,0,73,F,0,5394,13,2,11,0,0.076629451,0,0.332344764
4603,0,50,M,3,10080,13,2,11,0,0.030383225,0,0.259894852
5683,0,34,M,0,4748,13,2,11,0,0.0163465,0,0.890713834
8155,0,59,M,3,8637,13,2,11,0,0.89365387,0,0.41676314
10561,0,70,F,0,4833,13,2,11,0,0.675237367,1,1.338436078
12494,0,62,M,0,4006,13,2,11,0,0.075602241,0,0.894185176
19289,0,37,M,0,8000,13,2,11,0,0.336611847,0,0.341582302
20211,0,42,M,3,4000,13,2,11,0,0.028355413,0,0.43764059
20346,0,58,F,0,7315,13,2,11,1,0.257727642,2,0.468698742
20933,0,64,F,1,11700,13,2,11,0,0.120823925,0,0.29595761
28724,0,63,F,0,2400,13,2,11,0,0.065780622,0,1.441899209
30996,0,67,F,1,3400,13,2,11,0,0.585131006,0,0.71273155
32333,0,73,F,0,9800,13,2,11,0,0.063349766,0,0.377206408
35352,0,29,M,0,4016,13,2,11,0,0.91334074,0,0.495643515
79,0,56,F,1,5583,13,2,11,0,0.296724621,0,0.384670487
1932,0,44,M,2,8710,13,2,11,0,0.193610441,0,0.420732407
4016,0,52,F,0,9200,13,2,11,0,0.075814237,0,0.169112053
12397,0,60,M,0,4084,13,2,11,0,0.534962816,1,0.841860465
14042,0,58,M,0,19000,13,2,11,0,0.021493399,0,0.261459923
21702,0,63,M,2,27000,13,2,11,0,0.073478611,1,0.136809748
29299,0,35,F,2,5800,13,2,11,0,0.0,0,0.328564041
30580,0,50,M,3,12898,13,2,11,1,0.022746355,0,0.348166525
32636,0,53,F,0,2200,13,2,11,0,0.055770492,0,2.196274421
8715,0,60,M,2,4166,13,2,11,0,0.00327459,0,0.872090233
13283,0,53,M,1,20833,13,2,11,0,0.297420919,0,0.214745128
33645,0,61,M,1,8750,13,2,11,0,0.009577565,0,0.5286253
11912,0,47,M,0,2000,13,2,11,0,0.141793918,0,1.477261369
11976,0,50,F,2,9333,13,2,11,0,0.0,0,0.287443754
16362,0,44,M,1,4900,13,2,11,0,0.237743904,0,0.894919404
23211,0,62,M,0,3333,13,2,11,0,0.310380533,0,0.663767247
27688,0,44,M,1,4030,13,2,11,0,0.362087212,0,0.524683701
8,0,55,M,0,15658,14,3,11,1,0.062279783,0,0.406667092
10092,0,57,M,0,13204,14,3,11,0,0.808845349,0,0.453161681
30315,0,41,M,0,4375,14,3,11,0,0.16158548,0,0.666133455
19707,0,37,M,1,11416,14,3,11,0,0.025693165,0,0.230708592
35924,0,73,F,0,9931,14,3,11,0,0.067639443,1,0.397100282
2017,0,44,M,0,10000,14,3,11,0,0.021582423,0,0.498350165
5612,0,37,M,0,40150,14,3,11,0,0.699417827,1,0.255983662
9966,0,69,F,0,8008,14,3,11,0,0.144183655,0,0.474091647
23817,0,44,M,3,6623,14,3,11,0,0.465144468,0,0.634208937
1404,0,56,F,0,3300,14,3,11,0,0.287709586,0,1.050893669
1878,0,48,F,2,6500,14,3,11,0,0.022819571,0,0.314259345
31559,0,68,F,1,18333,14,3,11,0,0.042803241,0,0.417203011
9027,0,42,M,2,7500,14,3,11,0,0.356773753,0,0.435941874
15305,0,59,M,2,14226,14,3,11,0,0.018492477,0,0.319322415
19680,0,69,M,0,4450,14,3,11,0,0.791613187,0,1.386879353
31764,0,51,F,3,10430,14,3,11,1,0.712340227,0,0.638002109
32607,0,47,M,3,8500,14,3,11,0,0.128416021,0,1.11763322
35818,0,62,F,1,11000,14,3,11,0,0.114478775,0,0.265521316
4326,0,38,F,0,7125,14,3,11,0,0.320098234,0,0.505753578
9167,1,53,M,1,5583,14,3,11,0,1.024575352,3,0.547098854
14777,0,50,M,3,11583,14,3,11,0,0.393499222,0,0.561464088
24558,0,68,F,0,13000,14,3,11,0,0.265591771,0,0.461195293
28845,0,58,M,1,8544,14,3,11,0,0.128407159,0,0.438267993
19285,0,58,M,1,23000,14,3,11,0,0.159808651,0,0.337159254
29526,0,57,F,1,17700,14,3,11,0,0.545901176,0,0.326309248
1437,0,56,M,1,17800,14,3,11,0,0.121624231,0,0.252120667
9096,0,53,F,0,6854,14,3,11,0,0.725572371,0,0.946462436
12308,0,43,M,2,17000,14,3,11,0,0.507885252,2,0.427680725
4143,0,40,M,1,11050,14,3,11,0,0.222110526,0,0.455252918
19384,0,61,F,1,10200,14,3,11,0,0.658209057,0,0.594843643
532,0,42,M,0,9916,14,3,11,0,0.063052472,0,0.371987496
779,0,46,F,0,3583,14,3,11,0,0.794781909,0,0.783761161
5896,0,57,F,0,910,14,3,11,0,0.248662175,0,2.940724479
8765,0,60,M,0,7499,14,3,11,0,0.627999655,0,0.512533333
5678,0,33,F,0,9000,14,3,11,0,0.109897385,0,0.597600267
31169,0,38,M,1,12083,14,3,11,0,0.267586428,0,0.324147633
1034,0,65,M,0,10000,14,3,11,0,0.023490849,0,0.396860314
8427,0,47,M,2,14000,14,3,11,0,0.204802566,1,0.412541961
22579,0,46,F,3,20708,14,3,11,0,0.869184486,2,0.239267951
29355,0,44,M,1,16354,14,3,11,0,0.542660074,0,0.331213696
22464,0,47,F,1,7209,14,3,11,0,0.391524759,0,0.824687933
34568,0,52,M,1,19488,14,3,11,0,0.623289944,0,0.336754066
15989,0,60,M,1,14500,14,3,11,0,0.026306722,0,5.183228743
24291,0,48,M,4,5250,14,3,11,0,0.064261186,0,0.394972386
10368,0,54,M,0,12500,14,3,11,0,0.0,0,0.177665787
16480,0,55,M,1,9300,14,3,11,0,0.886896764,0,0.56273519
20711,0,47,M,2,12600,14,3,11,0,0.171566007,0,0.314498849
27450,0,44,F,2,13300,14,3,11,0,0.058784151,0,0.510863845
1494,0,43,M,1,16250,14,3,11,0,0.011748531,0,0.437080795
6920,1,67,M,0,8100,14,3,11,0,0.732342411,5,0.876435008
12159,0,41,F,0,7866,14,3,11,0,0.0,0,0.529935172
13393,0,48,F,2,7775,14,3,11,0,0.756473067,0,0.884773663
17247,0,43,M,2,14583,14,3,11,0,0.244383263,8,0.254182666
19568,0,47,M,3,17000,14,3,11,0,0.254776219,0,0.475972002
25566,0,62,F,2,8770,14,3,11,0,0.059905584,0,0.362216395
16226,0,48,F,0,4000,14,3,11,0,0.118254879,0,1.038740315
16422,0,48,M,2,3600,14,3,11,0,0.690366008,0,1.213274091
4830,1,87,F,1,7351,14,3,11,3,1.027782171,7,1.466539717
20667,0,45,M,1,10583,14,3,11,0,0.02526783,0,0.392479214
6084,0,49,F,5,10300,14,3,11,0,0.186339996,0,0.332103679
8121,0,50,F,0,8200,14,3,11,0,0.82148308,2,0.459943909
22229,0,56,M,2,5680,14,3,11,0,0.011444955,0,0.395176905
22246,0,51,F,3,12417,14,3,11,0,0.12085119,0,0.405459816
24310,0,66,F,0,5666,14,3,11,0,0.83770214,0,0.935768484
9204,0,42,F,1,17000,14,3,11,0,0.010279589,0,0.270160579
23088,0,60,M,1,12600,14,3,11,0,0.063133015,0,0.293786207
21462,0,52,M,0,3880,14,3,11,0,0.042449566,1,1.220819376
30296,0,58,F,0,11416,14,3,11,0,0.53919172,0,0.503372164
14117,0,54,M,0,8333,14,3,11,0,0.022958976,0,0.552075834
20167,0,40,M,2,12000,14,3,11,0,0.478626148,0,0.590784101
4776,1,38,F,0,15541,15,4,11,4,0.909817424,2,0.508621799
30810,0,60,F,0,27500,15,4,11,0,0.096108417,0,0.270208356
5606,0,56,F,1,10749,15,4,11,0,0.196371438,0,0.97144186
13165,0,72,M,0,8613,15,4,11,0,0.000683171,0,0.573020664
17283,0,56,M,0,8092,15,4,11,0,0.5100422,0,0.450759916
13235,0,41,M,0,20000,15,4,11,0,0.00585705,0,0.681915904
4013,0,46,F,3,4172,15,4,11,0,0.543762401,0,1.267193865
13308,0,55,M,2,11736,15,4,11,0,0.013833391,1,0.598449348
7349,0,34,M,0,4632,15,4,11,0,0.150740714,0,1.067558817
12146,0,36,F,0,10833,15,4,11,0,0.052604142,0,0.329241277
16084,0,42,F,1,8100,15,4,11,0,0.394297644,0,0.401802247
29013,0,50,F,1,6625,15,4,11,0,0.208507878,0,0.511168126
26977,0,39,M,2,14983,15,4,11,0,0.691528534,0,0.571943406
22997,0,59,M,1,3900,15,4,11,0,0.073062094,1,1.02999231
18192,0,53,M,0,6000,15,4,11,0,0.028982656,2,0.814530912
15046,0,51,F,4,10000,15,4,11,0,0.096044006,0,0.733326667
22947,0,41,M,3,11200,15,4,11,0,0.318692045,0,0.460316043
13902,0,34,M,2,28750,15,4,11,0,0.186110994,0,0.346561859
11934,0,51,M,0,15000,15,4,11,0,0.062479901,2,0.329711353
14025,0,51,M,0,12183,15,4,11,0,0.167205435,2,0.710357846
28916,0,40,F,2,9166,15,4,11,0,0.479809851,0,0.792080288
7944,0,44,F,2,8333,15,4,11,0,0.367909859,1,0.871610271
26016,0,71,F,0,16667,15,4,11,0,0.021873247,0,0.237041037
33269,0,42,M,3,8779,15,4,11,0,0.474714767,0,0.930523918
35139,0,41,F,0,18600,15,4,11,0,0.031517895,0,0.327401753
3560,0,31,M,0,11000,15,4,11,0,0.532654559,0,0.55822198
5426,0,38,F,2,7250,15,4,11,0,1.244339731,0,0.672734795
8271,0,45,M,2,8000,15,4,11,0,0.026853869,0,0.947881515
13959,0,62,F,3,5500,15,4,11,0,0.050093287,0,1.445009998
20035,0,69,M,0,10000,15,4,11,0,0.071636729,0,0.709629037
23373,0,51,F,0,13700,15,4,11,0,0.008193443,1,0.381359025
14553,0,56,F,3,10916,16,5,11,0,0.017455741,0,0.673261885
31415,0,47,M,2,6134,16,5,11,0,0.713019474,0,1.182396088
18075,0,52,M,1,11313,16,5,11,0,0.0,0,0.467650698
27729,0,50,M,2,28300,16,5,11,0,0.488398671,0,0.448641391
25228,0,41,M,2,12500,16,5,11,0,0.849833622,0,0.761939045
30476,0,40,F,2,11455,16,5,11,0,0.916764503,0,0.578125
11121,0,73,F,0,6450,16,5,11,0,0.334851716,0,0.928228182
23108,0,56,M,2,21900,16,5,11,0,0.087835736,0,0.565316652
3807,0,61,M,1,7200,16,5,11,0,0.03878353,0,0.486599083
32839,0,62,F,1,5800,16,5,11,0,0.062593296,0,0.917772798
32766,0,70,F,0,4500,16,5,11,0,0.061127899,1,0.755165519
31294,0,37,M,4,21680,17,6,11,0,0.0,1,0.422720354
25256,1,41,F,0,6900,18,7,11,0,0.542314335,1,2.639327634
13677,0,53,M,1,26000,18,7,11,0,0.346690354,0,0.481981462
15694,0,65,M,0,4500,12,0,12,0,0.05267203,0,0.138191513
27038,0,36,F,3,5131,12,0,12,0,0.369663034,2,0.312938426
29547,0,54,M,2,3025,12,0,12,0,0.233615126,0,0.32419035
8127,0,88,M,0,3379,12,0,12,0,0.057597696,0,0.025739645
8698,0,41,F,0,1200,12,0,12,0,0.610946925,0,1.175686928
9416,0,50,F,1,10000,12,0,12,0,0.94369591,0,0.301069893
11716,0,79,F,0,5722,12,0,12,0,0.023285298,0,0.006989341
13942,0,67,M,0,9950,12,0,12,0,0.896364271,1,0.054064918
15740,0,51,M,0,3721,12,0,12,0,0.564294998,1,0.385814078
17141,0,61,F,2,5838,12,0,12,0,0.051898126,0,0.119369755
29438,0,39,F,1,9500,12,0,12,0,0.150126144,0,0.174718451
34682,0,30,M,1,2804,12,0,12,1,0.267576575,1,0.24456328
1571,0,31,M,0,5800,12,0,12,0,0.818051468,3,0.302878814
28609,0,41,M,0,6658,12,0,12,0,0.180843887,1,0.236522
31464,0,49,F,0,6500,12,0,12,0,0.863174552,0,0.310721427
1869,0,25,M,0,3000,12,0,12,0,0.123401619,0,0.513162279
2385,0,76,M,0,10500,12,0,12,0,0.045377274,0,0.062946386
1516,0,38,F,3,2768,12,0,12,0,0.547578649,0,0.43698086
4163,0,30,M,1,4725,12,0,12,0,0.418826156,0,0.338341092
4184,0,31,F,2,4012,12,0,12,0,0.107947952,0,0.034637428
8062,0,79,M,0,10500,12,0,12,0,0.019724452,0,0.004951909
15281,0,48,F,2,8990,12,0,12,0,0.0,0,0.032588144
25450,0,32,F,0,2400,12,0,12,0,0.555799592,0,0.431070387
29037,0,28,M,2,2800,12,0,12,0,0.413305474,1,0.119243127
33508,0,72,M,0,4500,12,0,12,0,0.003231783,0,0.002443901
8188,0,40,M,1,1920,12,0,12,0,0.205724284,0,0.286829776
