user_id,default_flag,age,total_loan,sum_real_estate,sum_others,more_90_days_overdue,month_salary,delayed_30_59,dependents,limite_credito,relacion_deudas_patrimonio,cuartil_age,cuartil_total_loan,cuartil_sum_others,cuartil_sum_real_estate,cuartil_more_90_days_overdue,cuartil_month_salary,cuartil_delayed_30_59,cuartil_limite_credito,cuartil_relacion_deudas_patrimonio
6682,0,60,19,1,18,0,954,0,0,15,120,3,4,4,2,4,1,3,3,4
14320,0,53,8,1,7,0,1800,0,0,63,120,3,3,3,3,2,1,3,4,4
9503,0,54,9,2,7,0,1853,0,3,24,120,3,3,3,4,3,1,2,3,4
31341,0,67,8,1,7,0,6675,0,0,2,120,4,2,3,3,3,3,3,1,4
16341,0,79,11,2,9,0,6291,0,0,19,120,4,4,3,4,2,2,1,3,4
3459,0,59,9,2,7,0,6675,0,1,80,120,3,3,3,4,1,3,2,4,4
9122,0,71,2,0,2,0,6675,0,0,0,120,4,1,1,2,3,3,2,1,4
33648,0,65,2,0,2,0,6675,0,1,3,120,4,1,1,1,1,3,4,2,4
24819,0,57,18,1,17,0,6675,0,0,0,120,3,4,4,3,4,3,2,1,4
11677,0,87,2,0,2,0,6675,0,0,7,120,4,1,1,1,1,3,1,2,4
29901,0,60,9,1,8,0,6675,0,0,16,120,3,3,3,2,4,3,3,3,4
2510,0,29,7,1,6,0,1638,0,1,94,120,1,2,2,2,3,1,2,4,4
22285,0,46,7,2,5,0,6675,0,0,0,120,2,2,2,4,2,3,4,1,4
546,0,55,3,1,2,2,6675,2,1,20,120,3,1,1,2,4,3,4,3,4
5552,0,50,16,3,13,1,6675,1,4,20,120,2,4,4,4,4,3,4,3,4
6266,0,50,7,0,7,0,1100,0,0,64,120,2,2,3,1,1,1,3,4,4
11708,0,34,7,2,5,0,6675,1,2,89,120,1,2,2,4,3,3,4,4,4
32160,0,48,2,1,1,0,6675,0,0,0,120,2,1,1,2,3,3,2,1,4
29273,0,59,9,1,8,0,1830,0,1,30,120,3,3,3,2,3,1,2,3,4
33509,0,52,12,3,9,0,14046,1,0,0,120,2,4,3,4,1,4,4,1,4
29322,0,62,15,0,15,0,6675,0,0,19,120,3,4,4,1,1,3,2,3,4
3205,0,36,16,1,15,0,6675,0,0,0,120,1,4,4,3,3,3,3,1,4
2843,0,43,6,1,5,0,6675,1,0,0,120,2,2,2,3,3,3,4,1,4
33583,0,84,3,0,3,0,6675,0,0,7,120,4,1,1,1,3,3,4,2,4
27452,0,57,7,1,6,0,6675,0,0,100,120,3,2,2,3,2,3,1,4,4
24881,0,70,4,1,3,0,6675,0,1,4,120,4,1,1,2,2,3,1,2,4
26575,0,54,12,2,10,0,3000,0,0,9,120,3,4,4,4,4,1,1,2,4
11143,0,43,14,2,12,0,2000,0,2,0,120,2,4,4,4,1,1,1,1,4
11895,0,64,7,1,6,0,6675,1,0,2,120,4,2,2,2,4,3,4,1,4
4212,0,65,4,1,3,0,6675,0,1,7,120,4,1,1,2,1,3,3,2,4
6531,0,72,27,0,27,0,6675,0,0,7,120,4,4,4,1,1,3,3,2,4
28447,0,64,10,1,9,0,6675,0,0,11,120,4,3,3,3,2,3,2,2,4
6383,0,60,9,2,7,0,6675,0,0,10,120,3,3,3,4,2,3,1,2,4
31449,0,72,7,2,5,0,6675,0,0,120,120,4,2,2,4,3,3,3,4,4
21410,0,67,4,1,3,0,486,1,1,4,120,4,1,1,3,2,1,4,2,4
5165,0,43,5,0,5,0,6675,1,1,66,120,2,1,2,1,3,3,4,4,4
14816,0,58,2,1,1,1,6675,1,1,100,120,3,1,1,2,4,3,4,4,4
25507,0,86,4,0,4,0,6675,0,0,11,120,4,1,1,2,1,3,3,2,4
24985,0,69,9,2,7,0,6675,0,0,0,120,4,3,3,4,4,3,2,1,4
9685,0,68,4,1,3,0,6675,0,0,23,120,4,1,1,3,2,3,1,3,4
26793,0,57,26,18,8,0,6675,1,1,1,120,3,4,3,4,2,3,4,1,4
7417,0,41,6,1,5,0,6675,0,0,2,120,1,2,2,3,2,3,3,1,4
16606,0,46,7,1,6,0,6675,0,1,9,120,2,2,2,2,3,3,4,2,4
24245,0,80,7,1,6,0,6675,0,1,15,120,4,2,2,3,2,3,2,3,4
29369,0,53,13,0,13,0,6675,0,0,15,120,3,4,4,2,1,3,3,3,4
1485,0,50,8,2,6,0,6675,0,0,39,120,2,3,2,3,4,3,1,3,4
16194,0,62,8,0,8,0,6675,1,0,0,120,3,3,3,1,1,3,4,1,4
6430,0,29,8,0,8,0,6675,0,0,3,120,1,2,3,1,2,3,1,2,4
12511,0,77,4,1,3,1,6675,0,1,100,120,4,1,1,3,4,3,1,4,4
11695,0,26,1,0,1,0,6675,0,0,100,120,1,1,1,2,3,3,2,4,4
28543,0,62,12,1,11,0,6675,0,2,2,120,3,4,4,2,2,3,1,1,4
19431,0,72,7,1,6,0,6675,0,1,1,120,4,2,2,2,2,3,2,1,4
16327,0,74,8,2,6,0,6675,0,0,100,120,4,3,2,4,1,3,3,4,4
2372,0,67,4,1,3,0,6675,1,0,6,120,4,1,1,3,2,3,4,2,4
7147,0,50,10,1,9,0,6675,0,0,17,120,2,3,3,3,1,3,1,3,4
4630,0,66,8,1,7,0,6675,1,0,0,120,4,3,3,3,4,3,4,1,4
32188,0,53,7,1,6,0,6675,0,2,20,120,3,2,2,3,3,3,2,3,4
14338,1,53,4,0,4,8,6675,1,2,29,120,3,1,1,2,4,3,4,3,4
22260,0,65,12,2,10,0,6675,0,1,8,120,4,4,3,3,4,3,4,2,4
32903,0,68,4,0,4,0,6675,0,0,38,120,4,1,1,1,2,3,4,3,4
25382,0,39,3,0,3,2,6675,0,0,120,120,1,1,1,2,4,3,2,4,4
33659,0,38,1,0,1,0,4000,0,0,120,0,1,1,1,2,4,1,2,4,1
6151,0,52,5,0,5,0,7500,0,0,0,0,3,1,2,1,4,4,1,1,1
25651,0,61,6,0,6,0,9575,0,1,0,0,3,2,2,2,1,4,1,1,1
31746,0,55,5,0,5,0,1400,0,0,0,0,3,1,2,1,2,1,2,1,1
12894,0,53,4,0,4,0,7115,0,0,0,0,3,1,1,1,3,3,3,1,1
24358,0,61,5,0,5,0,7204,0,1,0,0,3,1,2,1,2,3,2,1,1
13479,0,22,2,0,2,0,1500,0,0,0,0,1,1,1,1,3,1,2,1,1
13401,0,79,1,0,1,0,2300,0,2,0,0,4,1,1,1,1,1,2,1,1
18792,0,47,3,0,3,0,4409,1,0,0,0,2,1,1,1,3,2,4,1,1
24597,0,27,1,0,1,0,3500,0,0,100,0,1,1,1,1,1,1,3,4,1
16587,0,34,1,0,1,0,1000,0,0,0,0,1,1,1,1,3,1,3,1,1
33643,0,67,5,0,5,0,6675,0,0,0,0,4,1,2,2,1,3,2,1,1
19458,0,71,1,0,1,0,2184,0,0,0,0,4,1,1,1,1,1,2,1,1
33514,0,65,1,0,1,1,3734,0,0,100,1,4,1,1,1,4,1,3,4,1
31648,0,58,7,0,7,0,5666,0,1,3,1,3,2,3,1,4,2,3,1,1
6992,0,45,3,0,3,0,5225,0,1,13,1,2,1,1,1,4,2,3,2,1
13391,0,74,6,0,6,0,2629,0,0,1,1,4,2,2,1,1,1,1,1,1
14534,0,33,4,0,4,0,5204,0,0,87,1,1,1,1,1,2,2,2,4,1
30209,0,44,5,0,5,0,7519,2,1,46,1,2,2,2,1,3,4,4,3,1
21268,0,34,3,0,3,0,2795,1,1,87,2,1,1,1,1,2,1,4,4,1
24918,0,47,19,0,19,0,25000,0,0,3,2,2,4,4,1,1,4,3,1,1
28596,0,75,2,0,2,0,4048,0,0,22,2,4,1,1,1,2,2,1,3,1
35401,0,77,6,0,6,0,4001,0,1,11,2,4,2,2,1,2,2,2,2,1
8488,0,48,1,0,1,3,5262,0,0,100,3,2,1,1,1,4,2,2,4,1
30263,0,55,4,0,4,0,4000,0,0,54,3,3,1,2,1,3,1,1,4,1
16294,0,58,6,1,5,0,35037,0,0,25,3,3,2,2,3,1,4,4,3,1
21996,0,52,4,0,4,0,3500,0,1,32,3,2,1,2,1,1,1,3,3,1
22841,0,44,2,0,2,0,1416,0,2,0,4,2,1,1,1,1,1,3,1,1
25689,0,28,3,0,3,0,6246,0,0,19,5,1,1,1,1,3,2,4,3,1
27180,0,30,3,0,3,0,2700,0,0,8,5,1,1,1,1,3,1,3,2,1
1012,1,23,3,0,3,4,6000,0,1,58,5,1,1,1,2,4,2,3,4,1
34169,0,68,9,1,8,0,10000,1,0,4,5,4,3,3,2,2,4,4,2,1
13513,0,62,14,1,13,0,16223,0,0,5,5,3,4,4,2,3,4,4,2,1
22724,0,29,1,0,1,0,1300,0,0,100,6,1,1,1,1,3,1,4,4,1
4565,0,81,2,1,1,0,2978,0,0,0,6,4,1,1,3,2,1,2,1,1
29840,0,38,7,0,7,0,3000,0,0,19,6,1,2,2,1,3,1,3,3,1
35748,0,37,3,0,3,0,3300,0,2,9,7,1,1,1,2,4,1,3,2,1
4415,0,82,11,1,10,0,3500,0,0,1,7,4,3,3,3,3,1,3,1,1
9494,0,58,2,0,2,0,7678,0,6,96,7,3,1,1,2,3,4,1,4,1
27943,0,54,5,0,5,0,10218,0,4,8,7,3,2,2,1,3,4,3,2,1
25376,0,60,9,0,9,0,9598,0,0,4,7,3,3,3,1,1,4,3,2,1
28738,0,40,12,4,8,0,70270,0,1,12,8,1,4,3,4,3,4,2,2,1
15839,0,74,10,1,9,0,6100,0,0,8,8,4,3,3,3,1,2,1,2,1
11694,0,29,2,0,2,0,4750,0,0,100,8,1,1,1,1,3,2,3,4,1
18420,0,24,4,0,4,0,2076,0,0,98,8,1,1,1,2,2,1,2,4,1
6965,0,30,3,0,3,0,5442,0,2,60,8,1,1,1,1,4,2,3,4,1
13827,0,45,1,0,1,0,4538,0,2,100,8,2,1,1,1,1,2,2,4,1
27004,0,78,8,1,7,0,10416,0,0,6,8,4,3,3,3,2,4,1,2,1
26469,0,52,5,1,4,0,6903,0,2,5,9,2,1,1,3,1,3,3,2,1
18998,0,31,10,0,10,0,4500,0,0,0,9,1,3,4,1,1,2,2,1,1
15683,0,39,1,0,1,1,2875,0,3,100,10,1,1,1,1,4,1,2,4,1
196,0,53,13,0,13,0,5822,1,1,3,11,3,4,4,1,3,2,4,1,1
25538,0,65,1,0,1,0,4500,0,0,100,11,4,1,1,1,2,2,1,4,1
25843,0,56,18,1,17,0,23874,0,0,2,11,3,4,4,3,4,4,2,1,1
13158,0,34,6,0,6,0,2880,0,0,86,11,1,2,2,1,2,1,1,4,1
12265,0,27,2,0,2,0,3366,1,0,11,12,1,1,1,1,1,1,4,2,1
34776,0,34,15,0,15,0,9000,2,1,68,12,1,4,4,1,3,4,4,4,1
8098,0,43,6,0,6,0,8333,0,0,14,12,2,2,2,2,3,4,3,2,1
14768,0,56,15,1,14,0,5300,1,0,1,13,3,4,4,3,2,2,4,1,1
32284,0,58,7,1,6,0,7858,0,0,15,13,3,2,2,2,4,4,4,3,1
5020,0,44,1,0,1,0,2727,0,1,100,14,2,1,1,1,3,1,1,4,1
852,0,35,8,0,8,0,3666,0,0,0,14,1,3,3,1,3,1,1,1,1
32618,0,54,6,2,4,0,11532,0,3,9,14,3,2,1,4,2,4,1,2,1
11606,0,39,9,1,8,0,8500,0,3,0,14,1,3,3,2,4,4,1,1,1
1466,0,40,5,0,5,0,5343,0,0,33,15,1,2,2,1,1,2,4,3,1
29135,1,37,3,0,3,1,6420,3,3,0,15,1,1,1,1,4,2,4,1,1
1853,0,36,16,0,16,0,5348,0,0,33,15,1,4,4,2,2,2,3,3,1
29721,0,66,3,0,3,0,2200,0,0,0,15,4,1,1,1,4,1,1,1,1
16830,0,67,9,2,7,0,8833,0,0,9,16,4,3,2,4,2,4,2,2,1
12340,0,85,6,0,6,0,1800,1,0,0,16,4,2,2,1,2,1,4,1,1
16528,0,72,11,1,10,0,4380,0,0,13,16,4,3,3,3,1,2,2,2,1
2711,0,32,5,1,4,0,7767,0,0,1,16,1,2,1,3,4,4,2,1,1
32438,0,41,8,1,7,0,5892,2,2,82,16,1,3,3,3,2,2,4,4,1
19661,0,75,6,0,6,0,4583,0,0,95,16,4,2,2,2,1,2,2,4,1
17520,0,26,3,0,3,3,4600,0,2,54,16,1,1,1,1,4,2,2,4,1
11090,0,58,8,1,7,0,2800,0,0,7,16,3,2,3,3,4,1,3,2,1
23087,0,44,8,0,8,0,3006,1,1,51,17,2,3,3,1,2,1,4,3,1
19685,0,42,7,1,6,0,83333,0,2,10,17,2,2,2,2,1,4,3,2,1
13277,0,43,5,0,5,0,3000,0,0,9,17,2,1,2,2,1,1,1,2,1
31776,0,48,11,1,10,0,4166,0,0,25,18,2,4,4,3,1,2,3,3,1
8557,0,57,7,1,6,0,15583,0,2,68,18,3,2,2,2,2,4,1,4,2
17745,0,44,7,1,6,0,9500,1,0,47,18,2,2,2,2,2,4,4,3,2
9391,1,36,7,0,7,2,2500,4,0,87,19,1,2,3,2,4,1,4,4,2
18280,1,51,6,1,5,2,6846,2,3,48,19,2,2,2,2,4,3,4,3,2
9291,0,78,18,1,17,0,6000,0,0,15,19,4,4,4,3,2,2,1,3,2
18811,0,32,8,0,8,0,7900,0,0,0,19,1,2,3,1,1,4,3,1,2
10781,0,29,6,2,4,0,6000,0,2,14,19,1,2,1,4,2,2,2,2,2
31589,0,53,12,2,10,0,10833,0,0,0,19,3,4,3,4,3,4,3,1,2
32847,0,29,6,1,5,0,13100,0,0,57,19,1,2,2,3,3,4,1,4,2
5472,0,47,19,1,18,0,8167,1,3,3,19,2,4,4,3,3,4,4,2,2
20882,0,61,8,1,7,0,16000,0,0,1,20,3,3,3,3,2,4,3,1,2
25531,0,38,6,0,6,0,4661,1,2,78,20,1,2,2,1,3,2,4,4,2
28367,0,42,5,0,5,0,5100,0,2,80,20,2,1,2,1,2,2,2,4,2
18007,0,48,9,2,7,0,10021,0,3,2,20,2,3,3,4,1,4,4,1,2
27665,0,76,6,2,4,0,8333,0,0,5,20,4,2,1,3,2,4,1,2,2
4134,0,73,7,2,5,0,11666,1,0,5,21,4,2,2,4,4,4,4,2,2
30659,0,41,9,2,7,0,14376,0,2,71,21,1,3,3,4,4,4,2,4,2
21901,0,47,8,1,7,0,20000,0,0,66,21,2,2,3,3,2,4,2,4,2
22300,0,60,14,1,13,0,11623,0,2,3,21,3,4,4,3,2,4,2,1,2
29658,0,58,9,1,8,0,3800,0,0,1,21,3,3,3,3,3,1,1,1,2
4405,0,50,8,0,8,0,7083,1,2,55,21,2,2,3,1,4,3,4,4,2
6260,0,36,7,1,6,0,10000,0,0,23,22,1,2,2,2,2,4,2,3,2
7834,0,48,7,0,7,0,2852,0,0,73,22,2,2,3,1,4,1,2,4,2
4742,0,55,16,2,14,0,16923,0,1,3,22,3,4,4,4,3,4,1,1,2
21457,0,43,6,1,5,0,16666,0,6,20,22,2,2,2,2,3,4,1,3,2
14008,0,56,7,1,6,0,10500,0,1,66,23,3,2,2,2,2,4,2,4,2
25722,0,54,6,1,5,0,7500,1,2,79,23,3,2,2,2,3,4,4,4,2
25890,0,60,5,1,4,1,6513,0,0,6,23,3,2,1,3,4,2,3,2,2
506,0,37,2,1,1,0,11666,0,4,120,23,1,1,1,3,2,4,4,4,2
25939,0,65,6,0,6,0,1800,1,0,80,23,4,2,2,1,2,1,4,4,2
12992,0,55,10,1,9,0,9000,0,1,1,23,3,3,3,3,2,4,3,1,2
34320,0,81,9,1,8,0,3800,0,1,1,23,4,3,3,2,4,1,2,1,2
19619,0,38,17,2,15,0,17000,0,2,17,24,1,4,4,3,3,4,3,3,2
7894,0,54,15,0,15,0,4083,0,1,22,24,3,4,4,1,4,2,1,3,2
8524,0,30,5,0,5,0,2000,1,0,11,24,1,2,2,1,3,1,4,2,2
28418,0,79,12,1,11,0,3796,0,0,1,24,4,4,4,3,4,1,1,1,2
25,0,59,5,1,4,0,7930,0,2,39,24,3,1,2,2,3,4,4,3,2
30261,0,84,3,0,3,0,1193,0,0,0,24,4,1,1,1,2,1,1,1,2
32583,0,56,3,0,3,0,1600,1,1,67,25,3,1,1,2,1,1,4,4,2
29350,0,51,16,1,15,0,10700,0,0,4,25,2,4,4,2,1,4,3,2,2
6031,0,76,9,1,8,0,12000,0,1,2,25,4,3,3,3,3,4,1,1,2
7645,0,50,11,2,9,0,16083,0,2,19,25,2,3,3,3,4,4,2,3,2
3551,0,60,12,2,10,0,7428,1,0,0,26,3,4,4,4,3,3,4,1,2
18140,0,42,10,1,9,0,19666,1,3,64,26,1,3,3,3,3,4,4,4,2
35941,0,44,4,0,4,0,2700,0,0,75,26,2,1,1,1,1,1,1,4,2
2161,0,38,8,1,7,0,6232,0,2,9,26,1,3,3,3,1,2,3,2,2
18215,0,74,14,2,12,0,6281,0,0,0,27,4,4,4,4,2,2,1,1,2
28422,0,44,5,1,4,0,7279,0,0,11,27,2,1,1,3,4,3,4,2,2
6627,0,73,4,1,3,0,6801,0,0,0,27,4,1,1,3,3,3,1,1,2
16551,0,49,1,0,1,3,4000,0,7,94,27,2,1,1,1,4,1,3,4,2
14618,0,47,8,2,6,0,9035,0,2,14,27,2,2,2,4,1,4,1,2,2
12236,0,43,8,2,6,0,11666,1,2,4,27,2,3,2,4,1,4,4,2,2
35818,0,62,14,3,11,0,11000,0,1,11,27,3,4,4,4,3,4,3,2,2
28224,0,32,12,0,12,0,7997,0,1,17,27,1,4,4,1,1,4,1,3,2
1752,0,66,26,2,24,0,19666,0,0,18,28,4,4,4,4,4,4,1,3,2
17249,0,53,11,2,9,0,6550,0,2,7,28,3,4,3,4,4,2,1,2,2
24356,0,51,6,2,4,0,6000,0,4,0,28,2,2,1,4,3,2,3,1,2
5554,0,54,4,1,3,0,8824,0,2,24,28,3,1,1,2,2,4,1,3,2
14245,0,54,10,1,9,0,10000,0,3,19,28,3,3,3,3,4,4,3,3,2
13126,0,62,8,2,6,0,11124,0,1,34,28,3,3,2,4,2,4,4,3,2
19773,0,32,10,1,9,0,10733,0,0,7,29,1,3,3,2,4,4,3,2,2
3024,0,37,10,2,8,0,11000,0,2,1,29,1,3,3,4,3,4,3,1,2
30302,0,54,8,1,7,0,12916,1,0,40,29,3,3,3,3,1,4,4,3,2
30331,0,61,5,1,4,0,7250,0,0,0,29,3,2,2,3,3,3,3,1,2
13241,0,44,8,1,7,0,15000,0,2,6,29,2,3,3,3,3,4,1,2,2
13570,0,39,4,0,4,0,2908,0,2,21,29,1,1,1,1,2,1,1,3,2
13915,0,67,13,2,11,0,11648,0,0,82,29,4,4,4,4,3,4,2,4,2
25610,0,49,5,1,4,0,7200,0,0,0,30,2,2,2,2,3,3,2,1,2
27087,0,47,8,1,7,0,7656,1,2,32,30,2,3,3,2,1,4,4,3,2
11323,0,61,14,2,12,0,3965,0,0,0,30,3,4,4,4,3,1,2,1,2
578,0,37,6,1,5,0,3076,0,0,5,30,1,2,2,2,1,1,3,2,2
19966,0,61,14,1,13,0,6300,0,1,29,30,3,4,4,2,4,2,3,3,2
15931,0,54,10,1,9,0,7700,4,0,38,30,3,3,3,3,1,4,4,3,2
6466,0,56,12,2,10,0,7083,0,1,3,30,3,4,4,4,2,3,3,1,2
32256,0,73,6,1,5,0,6830,0,0,1,30,4,2,2,2,3,3,2,1,2
9500,0,63,9,1,8,0,4800,0,0,15,30,4,3,3,2,1,2,1,3,2
21293,0,65,4,1,3,0,7500,0,0,5,31,4,1,1,2,3,3,4,2,2
13763,0,41,10,1,9,0,7500,0,2,0,31,1,3,3,3,4,3,1,1,2
15634,0,80,10,1,9,0,5833,0,0,34,31,4,3,3,3,4,2,2,3,2
33441,0,46,21,4,17,0,22066,0,5,19,31,2,4,4,4,2,4,2,3,2
14653,0,45,8,0,8,0,1160,0,1,100,33,2,3,3,1,1,1,2,4,2
20196,0,56,25,3,22,0,14000,0,2,14,33,3,4,4,4,2,4,3,2,2
32381,0,63,10,2,8,0,5872,0,0,18,33,3,3,3,4,3,2,1,3,2
9267,0,25,2,0,2,0,400,0,0,63,33,1,1,1,2,4,1,3,4,2
1124,0,49,17,1,16,0,4888,0,1,0,34,2,4,4,3,2,2,1,1,2
18380,0,55,14,1,13,0,11000,0,3,50,34,3,4,4,2,2,4,2,3,2
33562,0,47,6,0,6,0,1500,1,1,36,35,2,2,2,1,1,1,4,3,2
32775,0,26,4,0,4,0,2606,1,4,74,35,1,1,2,1,2,1,4,4,2
16093,0,57,4,0,4,0,4500,2,2,100,35,3,1,1,1,1,2,4,4,2
33793,0,67,5,1,4,0,3055,0,0,2,35,4,2,1,3,4,1,2,1,2
27718,0,41,11,2,9,0,10000,0,3,47,35,1,3,3,3,3,4,3,3,2
11271,0,56,6,1,5,0,5500,0,1,5,35,3,2,2,3,2,2,3,2,2
13416,0,63,8,2,6,0,11835,0,1,14,35,4,3,2,4,3,4,1,2,2
14261,0,31,8,1,7,0,5514,1,1,5,35,1,3,2,2,4,2,4,2,2
2202,0,69,17,2,15,0,9000,0,1,10,36,4,4,4,4,2,4,2,2,2
4454,0,34,6,1,5,0,7500,0,4,92,36,1,2,2,3,2,4,2,4,2
14425,0,44,9,2,7,0,11796,0,3,24,36,2,3,3,4,4,4,3,3,2
28598,0,50,11,1,10,0,5226,0,2,51,36,2,4,4,3,1,2,1,3,2
12726,0,57,9,2,7,0,6190,0,1,67,36,3,3,3,3,2,2,2,4,2
33678,0,46,11,3,8,0,6886,0,4,32,37,2,3,3,4,3,3,2,3,3
31281,0,44,9,1,8,0,6833,0,0,26,37,2,3,3,2,1,3,2,3,3
17580,0,40,9,1,8,0,9515,1,1,2,37,1,3,3,2,2,4,4,1,3
16673,0,34,11,2,9,0,7083,0,2,4,37,1,3,3,4,3,3,3,2,3
8809,0,58,7,2,5,0,10031,0,3,58,38,3,2,2,3,3,4,2,4,3
17706,0,37,6,1,5,0,2750,0,0,13,38,1,2,2,2,4,1,1,2,3
32858,0,66,17,1,16,0,10683,0,1,20,39,4,4,4,2,1,4,4,3,3
23833,0,44,9,2,7,0,7916,1,3,14,39,2,3,3,4,3,4,4,2,3
5610,0,63,8,1,7,0,5000,0,0,93,39,4,2,3,3,1,2,3,4,3
8728,0,58,5,1,4,0,2825,0,1,43,40,3,1,2,3,1,1,1,3,3
15692,0,57,15,1,14,0,15000,2,1,79,40,3,4,4,3,2,4,4,4,3
782,0,45,6,2,4,0,5400,0,3,0,40,2,2,1,4,2,2,3,1,3
23189,0,56,7,0,7,0,2044,0,0,85,40,3,2,3,2,2,1,2,4,3
26348,0,73,4,1,3,0,3600,0,0,2,40,4,1,1,3,1,1,2,1,3
4066,0,37,8,2,6,0,5250,0,0,5,41,1,3,2,4,3,2,2,2,3
23803,0,71,12,2,10,0,4666,0,0,3,41,4,4,4,4,4,2,3,2,3
10799,0,48,4,0,4,0,1250,0,2,48,41,2,1,2,2,2,1,3,3,3
4744,0,56,8,2,6,0,4041,0,1,32,42,3,2,2,4,3,2,3,3,3
35095,0,55,4,1,3,0,3000,0,0,0,42,3,1,1,3,1,1,3,1,3
213,0,66,6,0,6,0,887,0,0,6,43,4,2,2,1,1,1,1,2,3
29488,0,32,5,2,3,0,5034,0,1,41,43,1,1,1,4,2,2,2,3,3
26035,0,60,16,2,14,0,8500,0,1,5,43,3,4,4,3,4,4,1,2,3
22676,0,50,9,2,7,0,33000,0,3,67,44,2,3,3,4,2,4,2,4,3
3988,0,48,10,1,9,0,6872,0,1,90,44,2,3,3,3,4,3,3,4,3
3352,0,43,11,2,9,0,3083,0,0,11,44,2,3,3,4,1,1,3,2,3
8947,0,68,21,3,18,0,9500,0,2,21,44,4,4,4,4,4,4,1,3,3
11628,0,51,10,1,9,0,6400,0,3,62,45,2,3,3,3,2,2,1,4,3
22970,0,54,8,2,6,0,10500,0,2,58,45,3,3,2,4,3,4,1,4,3
6758,0,50,8,2,6,0,14000,0,1,6,45,2,3,2,4,2,4,1,2,3
29504,0,43,20,2,18,0,8035,0,2,28,46,2,4,4,4,2,4,1,3,3
1891,0,56,12,3,9,0,9000,0,0,2,46,3,4,3,4,2,4,1,1,3
25307,0,48,17,4,13,0,22750,0,2,15,46,2,4,4,4,3,4,3,3,3
10469,0,41,11,2,9,0,13000,1,2,21,46,1,3,3,4,1,4,4,3,3
2126,0,37,12,1,11,0,9600,0,1,16,47,1,4,4,3,4,4,1,3,3
10369,0,50,8,1,7,0,2000,0,0,35,47,2,2,3,3,1,1,2,3,3
20590,0,44,5,2,3,0,4786,1,0,72,47,2,1,1,4,3,2,4,4,3
14609,0,47,6,2,4,0,7150,0,3,58,47,2,2,2,4,4,3,1,4,3
34483,0,51,13,1,12,0,4267,0,1,12,48,2,4,4,2,3,2,2,2,3
14168,0,50,13,1,12,0,5083,0,2,58,48,2,4,4,2,3,2,1,4,3
25660,0,46,16,1,15,0,3000,0,0,23,49,2,4,4,2,1,1,2,3,3
34195,0,47,20,2,18,0,17900,0,3,55,49,2,4,4,4,3,4,1,4,3
21303,0,65,13,1,12,0,4583,0,1,16,49,4,4,4,2,3,2,2,3,3
30296,0,58,14,3,11,0,11416,0,0,54,50,3,4,4,4,2,4,4,4,3
31411,0,48,4,1,3,0,2255,0,1,5,50,2,1,1,3,2,1,2,2,3
26505,0,64,11,2,9,0,3000,0,0,3,50,4,3,3,4,3,1,4,1,3
997,0,58,18,3,15,0,21258,0,0,95,50,3,4,4,4,1,4,3,4,3
11617,0,34,9,0,9,0,3900,0,3,51,51,1,3,3,1,4,1,2,3,3
11391,0,44,12,2,10,0,6898,0,2,4,51,2,4,3,4,2,3,4,2,3
25510,0,54,7,4,3,0,6984,0,1,12,51,3,2,1,4,1,3,2,2,3
13327,0,62,17,1,16,0,6200,0,0,33,51,3,4,4,3,4,2,1,3,3
9635,0,30,7,0,7,0,1200,0,0,30,53,1,2,3,1,4,1,1,3,3
24531,0,72,9,3,6,0,5277,0,0,4,55,4,3,2,4,4,2,4,2,3
19590,0,43,10,2,8,0,4900,1,3,62,55,2,3,3,4,2,2,4,4,3
21446,0,45,12,4,8,0,10700,2,0,75,55,2,4,3,4,2,4,4,4,3
19327,0,31,3,1,2,0,2000,0,2,98,55,1,1,1,2,3,1,2,4,3
16373,0,58,20,1,19,0,3700,0,0,1,56,3,4,4,3,3,1,1,1,3
8258,0,32,9,1,8,0,4653,0,3,49,57,1,3,3,3,2,2,3,3,3
35551,0,44,11,1,10,0,11600,2,4,94,57,2,3,4,2,4,4,4,4,3
4945,0,59,16,2,14,0,4796,0,1,9,57,3,4,4,3,2,2,3,2,3
6393,0,44,4,2,2,0,11000,0,1,7,58,2,1,1,4,4,4,2,2,3
31796,0,40,9,2,7,0,4166,0,0,4,60,1,3,3,4,1,2,3,2,3
14459,0,61,11,1,10,0,5000,2,0,96,60,3,4,4,3,4,2,4,4,3
28816,0,30,4,1,3,1,2500,0,0,100,60,1,1,1,2,4,1,1,4,3
15456,0,55,18,2,16,0,7000,0,0,11,62,3,4,4,4,4,3,2,2,3
26649,0,58,9,2,7,0,4916,0,1,13,62,3,3,3,4,2,2,4,2,3
15397,0,55,35,2,33,0,13725,1,0,56,64,3,4,4,4,4,4,4,4,3
8343,1,55,10,0,10,0,6250,5,1,88,65,3,3,3,1,1,2,4,4,3
22569,0,82,11,0,11,0,6000,1,0,66,65,4,3,4,1,1,2,4,4,3
18607,0,26,3,0,3,0,820,0,0,9,67,1,1,1,1,1,1,2,2,3
21408,0,54,21,4,17,0,15382,0,1,56,68,3,4,4,4,2,4,1,4,3
4216,0,55,18,0,18,0,3000,1,0,46,68,3,4,4,2,4,1,4,3,3
8984,0,41,12,3,9,0,5000,0,0,8,69,1,4,3,4,4,2,1,2,3
18810,0,40,9,2,7,0,6860,0,0,61,69,1,3,3,4,2,3,2,4,3
7384,0,50,6,0,6,0,1698,1,0,93,69,2,2,2,2,2,1,4,4,3
