user_id,default_flag,age,total_loan,sum_real_estate,sum_others,more_90_days_overdue,delayed_30_59,dependents,limite_credito,relacion_deudas_patrimonio,month_salary,cuartil_age,cuartil_total_loan,cuartil_month_salary,cuartil_limite_credito,cuartil_relacion_deudas_patrimonio,rr_age,rr_total_loan,rr_more_90_days_overdue,rr_delayed_30_59,rr_month_salary,rr_limite_credito,rango_age,rango_total_loan,rango_more_90_days_overdue,rango_delayed_30_59,rango_month_salary,rango_limite_credito,riesgo_age,riesgo_total_loan,riesgo_more_90_days_overdue,riesgo_delayed_30_59,riesgo_month_salary,riesgo_limite_credito
24576,1,55,17,2,15,9,0,5,99,120,5000,3,4,2,4,4,0.7329,0.6699,208.9606,0.1198,1.2387,3.921,52 - 62,11 - 42,6 - 10,0 - 0,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Elevado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
8398,1,33,2,0,2,1,3,1,100,10,7250,1,1,3,4,1,1.7573,1.6775,24.6195,5.5689,0.6857,3.921,21 - 41,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
16170,1,51,9,1,8,2,4,1,120,17,10017,2,3,4,4,1,1.2834,0.6708,24.6195,5.5689,0.4559,3.921,42 - 51,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
27178,1,53,2,0,2,4,1,0,100,21,1600,3,1,1,4,2,0.7329,1.6775,24.6195,5.5689,1.6589,3.921,52 - 62,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
3859,1,51,8,0,8,1,2,2,120,30,4333,2,3,2,4,2,1.2834,0.6708,24.6195,5.5689,1.2387,3.921,42 - 51,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
9276,1,36,6,0,6,2,2,2,74,40,2111,1,2,1,4,3,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
11500,1,38,23,11,12,14,0,0,34,120,4500,1,4,2,3,4,1.7573,0.6699,130.0199,0.1198,1.2387,0.1678,21 - 41,11 - 42,11 - 90,0 - 0,4000 - 6240,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Elevado,Riesgo Mínimo,Riesgo Bajo,Riesgo Mínimo
14338,1,53,4,0,4,8,1,2,29,120,7434,3,1,3,3,4,0.7329,1.6775,208.9606,5.5689,0.6857,0.1678,52 - 62,1 - 4,6 - 10,1 - 4,6241 - 7499,15 - 52,Riesgo Mínimo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
20971,1,49,10,0,10,4,3,2,51,20,6800,2,3,3,3,2,1.2834,0.6708,24.6195,5.5689,0.6857,0.1678,42 - 51,8 - 10,1 - 5,1 - 4,6241 - 7499,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
3028,1,51,12,2,10,2,4,2,99,37,7450,2,4,3,4,3,1.2834,0.6699,24.6195,5.5689,0.6857,3.921,42 - 51,11 - 42,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
8916,1,31,2,1,1,1,2,1,98,64,2800,1,1,1,4,3,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
18076,1,37,4,0,4,1,2,0,90,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
21941,1,28,4,0,4,3,1,4,95,15,3334,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
6055,1,49,7,0,7,2,4,1,89,43,4500,2,2,2,4,3,1.2834,1.1143,24.6195,5.5689,1.2387,3.921,42 - 51,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
28647,1,36,13,2,11,2,5,2,100,89,3750,1,4,1,4,4,1.7573,0.6699,24.6195,32.397,1.6589,3.921,21 - 41,11 - 42,1 - 5,5 - 8,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
18883,1,42,5,2,3,0,2,0,79,120,4333,2,2,2,4,4,1.2834,1.1143,0.094,5.5689,1.2387,3.921,42 - 51,5 - 7,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
18132,1,30,1,0,1,4,1,2,100,9,4585,1,1,2,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
12423,1,28,3,0,3,3,1,0,100,16,2950,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
32884,1,34,3,0,3,2,2,2,100,16,3738,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
11586,1,28,1,0,1,1,1,1,100,17,2500,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
7504,1,43,5,0,5,3,0,1,77,19,5300,2,2,2,4,2,1.2834,1.1143,24.6195,0.1198,1.2387,3.921,42 - 51,5 - 7,1 - 5,0 - 0,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
4361,1,47,8,1,7,2,2,2,120,120,450,2,2,1,4,4,1.2834,0.6708,24.6195,5.5689,1.6589,3.921,42 - 51,8 - 10,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
23646,1,44,8,1,7,3,3,0,100,120,7215,2,2,3,4,4,1.2834,0.6708,24.6195,5.5689,0.6857,3.921,42 - 51,8 - 10,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
14996,1,34,6,0,6,0,5,0,120,120,5066,1,2,2,4,4,1.7573,1.1143,0.094,32.397,1.2387,3.921,21 - 41,5 - 7,0 - 0,5 - 8,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
30798,1,44,2,0,2,2,1,1,120,2,2000,2,1,1,4,1,1.2834,1.6775,24.6195,5.5689,1.6589,3.921,42 - 51,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
1648,1,28,6,0,6,1,1,0,95,19,4161,1,2,2,4,2,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
26020,1,27,5,0,5,3,2,0,98,39,1999,1,2,1,4,3,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
9260,1,48,11,0,11,1,1,3,83,120,2250,2,3,1,4,4,1.2834,0.6699,24.6195,5.5689,1.6589,3.921,42 - 51,11 - 42,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
12512,1,42,1,0,1,4,0,1,100,12,3333,2,1,1,4,1,1.2834,1.6775,24.6195,0.1198,1.6589,3.921,42 - 51,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
7968,1,55,1,0,1,2,1,1,100,20,2963,3,1,1,4,2,0.7329,1.6775,24.6195,5.5689,1.6589,3.921,52 - 62,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
31873,1,49,4,2,2,4,0,1,120,120,2500,2,1,1,4,4,1.2834,1.6775,24.6195,0.1198,1.6589,3.921,42 - 51,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
12002,1,36,4,0,4,3,1,0,94,16,4583,1,1,2,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
13492,1,63,8,0,8,2,2,0,33,29,2200,4,3,1,3,2,0.2987,0.6708,24.6195,5.5689,1.6589,0.1678,63 - 97,8 - 10,1 - 5,1 - 4,201 - 3999,15 - 52,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
19076,1,36,12,0,12,2,4,0,120,34,2500,1,4,1,4,2,1.7573,0.6699,24.6195,5.5689,1.6589,3.921,21 - 41,11 - 42,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
18714,1,53,5,0,5,4,0,2,120,39,2206,3,2,1,4,3,0.7329,1.1143,24.6195,0.1198,1.6589,3.921,52 - 62,5 - 7,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
19833,1,50,6,0,6,2,2,3,99,42,3200,2,2,1,4,3,1.2834,1.1143,24.6195,5.5689,1.6589,3.921,42 - 51,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
27413,1,51,17,0,17,1,11,0,99,53,3685,2,4,1,4,3,1.2834,0.6699,24.6195,74.2971,1.6589,3.921,42 - 51,11 - 42,1 - 5,9 - 20,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo
18224,1,63,14,1,13,7,4,0,88,120,6241,4,4,3,4,4,0.2987,0.6699,208.9606,5.5689,0.6857,3.921,63 - 97,11 - 42,6 - 10,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Elevado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
14708,1,51,6,0,6,8,1,1,100,18,6725,2,2,3,4,2,1.2834,1.1143,208.9606,5.5689,0.6857,3.921,42 - 51,5 - 7,6 - 10,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
9914,1,45,7,0,7,4,2,2,120,20,2500,2,2,1,4,2,1.2834,1.1143,24.6195,5.5689,1.6589,3.921,42 - 51,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
8133,1,43,5,1,4,6,3,0,90,38,8700,2,2,4,4,3,1.2834,1.1143,208.9606,5.5689,0.4559,3.921,42 - 51,5 - 7,6 - 10,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
12750,1,31,2,1,1,4,1,2,100,64,2080,1,1,1,4,3,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
27128,1,43,13,2,11,3,5,0,120,120,7215,2,4,3,4,4,1.2834,0.6699,24.6195,32.397,0.6857,3.921,42 - 51,11 - 42,1 - 5,5 - 8,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
8220,1,66,4,1,3,2,3,0,98,120,6241,4,1,3,4,4,0.2987,1.6775,24.6195,5.5689,0.6857,3.921,63 - 97,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
7038,1,54,19,2,17,1,1,0,80,120,2780,3,4,1,4,4,0.7329,0.6699,24.6195,5.5689,1.6589,3.921,52 - 62,11 - 42,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
4618,1,35,3,0,3,1,1,1,120,11,3201,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
32704,1,39,7,0,7,3,1,0,120,23,6420,1,2,3,4,2,1.7573,1.1143,24.6195,5.5689,0.6857,3.921,21 - 41,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
25151,1,43,16,3,13,2,4,0,75,50,8625,2,4,4,4,3,1.2834,0.6699,24.6195,5.5689,0.4559,3.921,42 - 51,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
31193,1,36,2,0,2,1,3,2,100,66,1900,1,1,1,4,3,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
14923,1,59,8,0,8,0,1,1,120,68,1200,3,2,1,4,3,0.7329,0.6708,0.094,5.5689,1.6589,3.921,52 - 62,8 - 10,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
920,1,36,8,1,7,1,2,0,61,120,5066,1,2,2,4,4,1.7573,0.6708,24.6195,5.5689,1.2387,3.921,21 - 41,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
10408,1,56,1,0,1,1,0,0,120,11,1400,3,1,1,4,1,0.7329,1.6775,24.6195,0.1198,1.6589,3.921,52 - 62,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
8608,1,69,4,1,3,2,1,0,100,23,2900,4,1,1,4,2,0.2987,1.6775,24.6195,5.5689,1.6589,3.921,63 - 97,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
29580,1,28,7,0,7,4,0,0,100,29,2660,1,2,1,4,2,1.7573,1.1143,24.6195,0.1198,1.6589,3.921,21 - 41,5 - 7,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
2851,1,35,3,1,2,12,3,2,120,29,3375,1,1,1,4,2,1.7573,1.6775,130.0199,5.5689,1.6589,3.921,21 - 41,1 - 4,11 - 90,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
22350,1,38,11,1,10,1,2,0,72,44,5083,1,3,2,4,3,1.7573,0.6699,24.6195,5.5689,1.2387,3.921,21 - 41,11 - 42,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
10873,1,42,8,1,7,2,3,1,67,52,6250,2,2,3,4,3,1.2834,0.6708,24.6195,5.5689,0.6857,3.921,42 - 51,8 - 10,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
20148,1,59,2,0,2,3,2,0,100,6,1900,3,1,1,4,1,0.7329,1.6775,24.6195,5.5689,1.6589,3.921,52 - 62,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
24295,1,42,3,0,3,0,2,2,120,60,2476,1,1,1,4,3,1.2834,1.6775,0.094,5.5689,1.6589,3.921,42 - 51,1 - 4,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
19657,1,31,9,1,8,1,2,3,53,74,3347,1,3,1,3,3,1.7573,0.6708,24.6195,5.5689,1.6589,3.921,21 - 41,8 - 10,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
25397,1,42,9,3,6,4,0,1,54,97,7000,2,3,3,4,4,1.2834,0.6708,24.6195,0.1198,0.6857,3.921,42 - 51,8 - 10,1 - 5,0 - 0,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo
21755,1,49,2,2,0,4,1,0,100,120,7215,2,1,3,4,4,1.2834,1.6775,24.6195,5.5689,0.6857,3.921,42 - 51,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
6065,1,27,2,0,2,1,1,0,93,2,1500,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
22699,1,25,4,0,4,2,2,0,120,5,1100,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
4834,1,53,8,1,7,0,2,0,120,21,4600,3,2,2,4,2,0.7329,0.6708,0.094,5.5689,1.2387,3.921,52 - 62,8 - 10,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
35281,1,49,5,0,5,1,2,0,120,24,1400,2,1,1,4,2,1.2834,1.1143,24.6195,5.5689,1.6589,3.921,42 - 51,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
28752,1,52,10,2,8,4,1,0,0,41,2700,3,3,1,1,3,0.7329,0.6708,24.6195,5.5689,1.6589,0.055,52 - 62,8 - 10,1 - 5,1 - 4,201 - 3999,0 - 2,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
25655,1,55,13,1,12,4,1,0,120,63,4166,3,4,2,4,3,0.7329,0.6699,24.6195,5.5689,1.2387,3.921,52 - 62,11 - 42,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
8961,1,38,8,1,7,2,3,3,120,64,4335,1,3,2,4,3,1.7573,0.6708,24.6195,5.5689,1.2387,3.921,21 - 41,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
14361,1,45,15,3,12,1,6,0,91,66,11350,2,4,4,4,3,1.2834,0.6699,24.6195,32.397,0.4559,3.921,42 - 51,11 - 42,1 - 5,5 - 8,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
9615,1,46,7,1,6,4,1,2,120,72,3000,2,2,1,4,3,1.2834,1.1143,24.6195,5.5689,1.6589,3.921,42 - 51,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
7187,1,51,5,0,5,1,5,3,120,120,7215,2,2,3,4,4,1.2834,1.1143,24.6195,32.397,0.6857,3.921,42 - 51,5 - 7,1 - 5,5 - 8,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
22515,1,34,6,0,6,3,1,0,120,120,5066,1,2,2,4,4,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
2589,1,38,7,2,5,0,3,1,120,120,1000,1,2,1,4,4,1.7573,1.1143,0.094,5.5689,1.6589,3.921,21 - 41,5 - 7,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
1450,1,45,1,0,1,2,1,4,100,10,4762,2,1,2,4,1,1.2834,1.6775,24.6195,5.5689,1.2387,3.921,42 - 51,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
14080,1,29,3,0,3,1,0,0,120,16,2796,1,1,1,4,1,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
32693,1,72,4,1,3,2,3,0,120,30,7554,4,1,4,4,2,0.2987,1.6775,24.6195,5.5689,0.4559,3.921,63 - 97,1 - 4,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
19369,1,30,9,1,8,1,1,2,120,42,4500,1,3,2,4,3,1.7573,0.6708,24.6195,5.5689,1.2387,3.921,21 - 41,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
2428,1,47,17,0,17,1,3,1,120,120,7215,2,4,3,4,4,1.2834,0.6699,24.6195,5.5689,0.6857,3.921,42 - 51,11 - 42,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
20326,1,55,17,1,16,1,4,0,0,120,7434,3,4,3,1,4,0.7329,0.6699,24.6195,5.5689,0.6857,0.055,52 - 62,11 - 42,1 - 5,1 - 4,6241 - 7499,0 - 2,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
14208,1,38,2,0,2,7,1,0,120,1,3500,1,1,1,4,1,1.7573,1.6775,208.9606,5.5689,1.6589,3.921,21 - 41,1 - 4,6 - 10,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
6438,1,61,13,0,13,3,7,0,50,9,3500,3,4,1,3,1,0.7329,0.6699,24.6195,32.397,1.6589,0.1678,52 - 62,11 - 42,1 - 5,5 - 8,201 - 3999,15 - 52,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo
174,1,51,13,2,11,1,2,1,86,14,24020,2,4,4,4,1,1.2834,0.6699,24.6195,5.5689,0.4559,3.921,42 - 51,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
